Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Do you know what types of personal information Facebook collects about you?,Canada,75 years or older,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Do you know what types of personal information Facebook collects about you?,Canada,75 years or older,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,1
Do you know what types of personal information Facebook collects about you?,Canada,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,22
Do you know what types of personal information Facebook collects about you?,Canada,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,8
Do you know what types of personal information Facebook collects about you?,Canada,75 years or older,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,14
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Constant User,Average User:  I know enough to get by.,User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Constant User,Average User:  I know enough to get by.,User,Yes,2
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Daily User,Average User:  I know enough to get by.,User,I'm not sure,15
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Daily User,Average User:  I know enough to get by.,User,No,8
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Daily User,Average User:  I know enough to get by.,User,Yes,6
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,1
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,7
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,4
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,11
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Not on Facebook,Average User:  I know enough to get by.,Non-user,I'm not sure,11
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,10
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,2
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,2
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Yes,1
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,1
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I'm not sure,10
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,3
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,2
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Occasional User,Average User:  I know enough to get by.,User,I'm not sure,14
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Occasional User,Average User:  I know enough to get by.,User,No,14
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Occasional User,Average User:  I know enough to get by.,User,Yes,11
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,3
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,3
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,10
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,6
Do you know what types of personal information Facebook collects about you?,Canada,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,7
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,2
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,1
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Daily User,Average User:  I know enough to get by.,User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Daily User,Average User:  I know enough to get by.,User,No,4
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,7
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,5
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,8
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,3
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,9
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I'm not sure,2
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,Yes,1
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,1
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I'm not sure,3
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,1
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,2
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,1
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,4
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,5
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,5
Do you know what types of personal information Facebook collects about you?,France,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,6
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Constant User,Average User:  I know enough to get by.,User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,2
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,1
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Daily User,Average User:  I know enough to get by.,User,I'm not sure,6
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,8
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,3
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,5
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,18
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,2
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,13
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I'm not sure,3
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,1
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I'm not sure,2
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,3
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I'm not sure,6
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,4
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,1
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,I'm not sure,5
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,No,1
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,2
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,5
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,2
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,9
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,11
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,2
Do you know what types of personal information Facebook collects about you?,France,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,10
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Constant User,Average User:  I know enough to get by.,User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,2
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,2
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Daily User,Average User:  I know enough to get by.,User,I'm not sure,3
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Daily User,Average User:  I know enough to get by.,User,No,1
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Daily User,Average User:  I know enough to get by.,User,Yes,2
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,4
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,1
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,8
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,6
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,1
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I'm not sure,4
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,2
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,3
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I'm not sure,5
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,2
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,I'm not sure,4
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,No,2
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,2
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,8
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,1
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,8
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,15
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,3
Do you know what types of personal information Facebook collects about you?,France,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,8
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,2
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Daily User,Average User:  I know enough to get by.,User,I'm not sure,6
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Daily User,Average User:  I know enough to get by.,User,No,6
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Daily User,Average User:  I know enough to get by.,User,Yes,2
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,3
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,9
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,6
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I'm not sure,3
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,1
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I'm not sure,4
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,3
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,1
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,I'm not sure,5
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,No,6
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,1
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,2
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,2
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,12
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,9
Do you know what types of personal information Facebook collects about you?,France,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,5
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Constant User,Average User:  I know enough to get by.,User,Yes,1
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,1
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Daily User,Average User:  I know enough to get by.,User,I'm not sure,6
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Daily User,Average User:  I know enough to get by.,User,No,6
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,9
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,5
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,7
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I'm not sure,6
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,3
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,4
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,1
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I'm not sure,3
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,5
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,3
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,I'm not sure,9
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Occasional User,Average User:  I know enough to get by.,User,No,7
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,1
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,2
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,9
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,4
Do you know what types of personal information Facebook collects about you?,France,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,8
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Constant User,Average User:  I know enough to get by.,User,No,2
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,1
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Daily User,Average User:  I know enough to get by.,User,I'm not sure,18
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Daily User,Average User:  I know enough to get by.,User,No,7
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Daily User,Average User:  I know enough to get by.,User,Yes,6
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,7
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,1
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,7
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I'm not sure,5
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,5
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,5
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,I'm not sure,1
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,1
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,1
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I'm not sure,2
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,1
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,I'm not sure,18
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,No,11
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,3
Do you know what types of personal information Facebook collects about you?,France,65-74 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,I'm not sure,1
